x,y,z,distance
-236.67002868652344,-20.604564666748047,-72.62630462646484,909.7841796875
-238.57489013671875,-20.491371154785156,-76.6034164428711,914.1806640625
-240.77667236328125,-20.359773635864258,-81.23290252685547,919.33349609375
-242.80215454101562,-20.242795944213867,-85.52123260498047,924.1416015625
-244.80880737304688,-20.125621795654297,-89.79974365234375,928.97314453125
-246.94393920898438,-20.008840560913086,-94.38134002685547,934.1865234375
-248.92807006835938,-19.90230369567871,-98.65641784667969,939.09130859375
-250.9569549560547,-19.793458938598633,-103.04542541503906,944.16748046875
-253.05506896972656,-19.674142837524414,-107.61442565917969,949.306640625
-255.2242889404297,-19.550312042236328,-112.37208557128906,954.53759765625
-257.4603271484375,-19.413175582885742,-117.2636947631836,959.91845703125
-259.75750732421875,-19.264341354370117,-122.20061492919922,965.36669921875
-262.3219909667969,-19.097637176513672,-127.5777816772461,971.32666015625
-264.7435302734375,-18.937000274658203,-132.5924835205078,976.8984375
-267.1498718261719,-18.75428009033203,-137.60911560058594,982.46533203125
-269.5399475097656,-18.577800750732422,-142.59925842285156,988.0009765625
-271.9159851074219,-18.387521743774414,-147.55718994140625,993.501953125
-274.2895812988281,-18.18674087524414,-152.49273681640625,998.98095703125
-276.85662841796875,-17.957847595214844,-157.83253479003906,1004.90869140625
-279.2496643066406,-17.739089965820312,-162.8312225341797,1010.412109375
-281.64691162109375,-17.4952449798584,-167.87570190429688,1015.95263671875
-283.86083984375,-17.269428253173828,-172.57452392578125,1021.103515625
-286.27520751953125,-17.023025512695312,-177.70440673828125,1026.72314453125
-288.9092712402344,-16.756439208984375,-183.2694091796875,1032.82373046875
-291.5837707519531,-16.485645294189453,-188.87953186035156,1040.0146484375
-293.9263000488281,-16.240005493164062,-193.7150421142578,1045.28564453125
-296.5592041015625,-15.952896118164062,-198.9578094482422,1050.90771484375
-299.298095703125,-15.64848804473877,-204.1998748779297,1056.40478515625
-302.3644104003906,-15.307380676269531,-209.8440704345703,1063.1279296875
-305.5626220703125,-14.964276313781738,-215.4789581298828,1069.6328125
-308.67364501953125,-14.633587837219238,-220.6790008544922,1075.5029296875
-311.6629638671875,-14.312467575073242,-225.44769287109375,1080.83984375
-315.2654113769531,-13.91934871673584,-230.9885711669922,1087.04833984375
-318.4088134765625,-13.571564674377441,-235.7447509765625,1092.3662109375
-322.1423645019531,-13.133200645446777,-241.29537963867188,1099.00341796875
-325.96478271484375,-12.669673919677734,-246.83241271972656,1105.6708984375
-329.30389404296875,-12.24390697479248,-251.56988525390625,1111.40625
-333.2638244628906,-11.740434646606445,-257.09228515625,1118.12158203125
-337.00787353515625,-11.266592025756836,-262.2113037109375,1124.36279296875
-340.5306396484375,-10.841167449951172,-266.9183349609375,1130.18212890625
-344.7509460449219,-10.329548835754395,-272.34765625,1136.97021484375
-348.7693786621094,-9.83777141571045,-277.3119201660156,1143.27783203125
-353.1253662109375,-9.283615112304688,-282.557373046875,1150.01806640625
-356.80352783203125,-8.7695951461792,-286.88812255859375,1155.640625
-361.02252197265625,-8.113499641418457,-291.6957702636719,1161.978515625
-364.844970703125,-7.432232856750488,-295.9396667480469,1167.64794921875
-368.55682373046875,-6.777133941650391,-299.97894287109375,1173.10400390625
-372.14910888671875,-6.15078067779541,-303.8309326171875,1178.345703125
-375.88885498046875,-5.49560022354126,-307.77301025390625,1183.75634765625
-378.984375,-4.9464430809021,-310.9896240234375,1188.2041015625
-382.2230224609375,-4.361360549926758,-314.32244873046875,1192.83740234375
-385.66632080078125,-3.7289886474609375,-317.83831787109375,1197.74755859375
-388.8839111328125,-3.131432056427002,-321.10491943359375,1202.326171875
-392.14141845703125,-2.547583818435669,-324.37847900390625,1206.94189453125
-395.15045166015625,-2.016023635864258,-327.3525390625,1211.17333984375
-398.8924255371094,-1.372381567955017,-330.9947204589844,1216.40087890625
-401.92852783203125,-0.8643152713775635,-333.9246826171875,1220.62939453125
-405.57763671875,-0.24907813966274261,-337.4383850097656,1225.7119140625
-409.36444091796875,0.3902825713157654,-341.0865478515625,1231.00537109375
-412.71661376953125,0.9596498012542725,-344.32373046875,1235.69775390625
-416.3852233886719,1.5819779634475708,-347.85693359375,1240.826171875
-420.2909851074219,2.2337231636047363,-351.5742492675781,1246.25439453125
-423.580078125,2.774182081222534,-354.6684875488281,1250.80029296875
-427.3856506347656,3.384337902069092,-358.22796630859375,1256.04541015625
-430.9791564941406,3.9615519046783447,-361.59405517578125,1261.00146484375
-434.9416809082031,4.596421718597412,-365.3442077636719,1266.49365234375
-438.4053649902344,5.146890163421631,-368.65667724609375,1271.31884765625
-442.5200500488281,5.795121192932129,-372.62152099609375,1277.07177734375
-446.39459228515625,6.401850700378418,-376.3634033203125,1282.49462890625
-450.2207336425781,6.986749172210693,-380.0436706542969,1287.83447265625
-454.2745056152344,7.5965962409973145,-383.9134826660156,1293.46044921875
-458.0749206542969,8.15548038482666,-387.53228759765625,1298.72802734375
-461.6015319824219,8.676547050476074,-390.9002380371094,1303.62353515625
-465.62371826171875,9.264058113098145,-394.7292785644531,1309.197265625
-469.237548828125,9.786745071411133,-398.1661071777344,1314.20166015625
-472.7212829589844,10.285292625427246,-401.48968505859375,1319.03466796875
-476.0827331542969,10.771342277526855,-404.7049255371094,1323.705078125
-479.36029052734375,11.241311073303223,-407.8532409667969,1328.271484375
-482.37945556640625,11.675030708312988,-410.77044677734375,1332.4951171875
-486.2297668457031,12.223429679870605,-414.50634765625,1337.89892578125
-489.3547668457031,12.675185203552246,-417.54412841796875,1342.29296875
-492.7168884277344,13.154193878173828,-420.7938232421875,1347.025390625
-496.2427978515625,13.650357246398926,-424.1582336425781,1351.927734375
-499.41729736328125,14.097508430480957,-427.1553039550781,1356.32080078125
-502.724853515625,14.566619873046875,-430.2622985839844,1360.88671875
-505.72784423828125,14.97940444946289,-433.0812072753906,1365.03076171875
-508.69012451171875,15.397677421569824,-435.894287109375,1369.14111328125
-511.5399475097656,15.801777839660645,-438.6219177246094,1373.10791015625
-514.2216796875,16.18282127380371,-441.19281005859375,1376.837890625
-516.7146606445312,16.535776138305664,-443.5765075683594,1380.57421875
-518.5028686523438,16.78950309753418,-445.29693603515625,1383.11376953125
-520.1805419921875,17.033763885498047,-446.9366149902344,1385.5146484375
-521.3414306640625,17.21921157836914,-448.1589050292969,1387.28564453125
-522.1193237304688,17.373924255371094,-449.151123046875,1388.71142578125
-522.8063354492188,17.582460403442383,-450.3572998046875,1390.47216796875
-523.2044067382812,17.7304744720459,-451.3468017578125,1392.93212890625
-523.5468139648438,17.925039291381836,-452.6164855957031,1396.095703125
-523.7021484375,18.082321166992188,-453.6406555175781,1398.68701171875
-523.70556640625,18.229276657104492,-454.75421142578125,1401.59326171875
-523.5779418945312,18.401634216308594,-455.8218688964844,1404.50146484375
-523.261474609375,18.542707443237305,-457.0164489746094,1409.75830078125
-522.8299560546875,18.655685424804688,-458.0654602050781,1414.34423828125
-522.2091674804688,18.8283634185791,-459.1615295410156,1419.16650390625
-521.4674072265625,18.989408493041992,-460.16180419921875,1420.9892578125
-520.4938354492188,19.131420135498047,-461.1373596191406,1422.142578125
-519.449462890625,19.243677139282227,-461.9305114746094,1423.32861328125
-518.251708984375,19.35421371459961,-462.609619140625,1424.64208984375
-516.8499755859375,19.448270797729492,-463.1545715332031,1426.13134765625
-515.160400390625,19.528703689575195,-463.5099182128906,1427.86865234375
-513.3787841796875,19.585451126098633,-463.6556396484375,1429.658203125
-511.32147216796875,19.646381378173828,-463.72772216796875,1431.708984375
-508.9877014160156,19.72785186767578,-463.85980224609375,1434.0458984375
-506.1842041015625,19.81352424621582,-464.0606384277344,1436.86376953125
-503.2698974609375,19.904993057250977,-464.3017272949219,1439.80029296875
-499.6764831542969,20.014110565185547,-464.64105224609375,1443.43212890625
-495.9819030761719,20.122859954833984,-465.0509948730469,1447.1796875
-492.0237121582031,20.24417495727539,-465.55755615234375,1451.20751953125
-487.87799072265625,20.365093231201172,-466.08837890625,1455.42236328125
-483.4840087890625,20.4731502532959,-466.61724853515625,1459.87841796875
-478.755615234375,20.566896438598633,-467.15032958984375,1464.67138671875
-473.393798828125,20.632080078125,-467.738525390625,1470.10693359375
-468.19677734375,20.678295135498047,-468.28350830078125,1475.37548828125
-462.8546142578125,20.700048446655273,-468.8247375488281,1480.79248046875
-457.341064453125,20.678808212280273,-469.4064025878906,1486.390625
-451.71209716796875,20.64902114868164,-470.037353515625,1492.11328125
-445.9384765625,20.621553421020508,-470.6741943359375,1497.982421875
-439.5711975097656,20.613794326782227,-471.3503723144531,1504.4453125
-433.56146240234375,20.59064483642578,-471.954345703125,1510.5380859375
-427.4587097167969,20.516902923583984,-472.4947814941406,1516.71630859375
-421.25457763671875,20.416650772094727,-472.9459533691406,1523.00439453125
-414.8898620605469,20.288389205932617,-473.30401611328125,1529.431640625
-408.3505554199219,20.144956588745117,-473.57940673828125,1536.0166015625
-401.6720275878906,19.979047775268555,-473.81976318359375,1542.75830078125
-394.3656921386719,19.7761173248291,-474.0811767578125,1550.13720703125
-387.5314636230469,19.580759048461914,-474.3114013671875,1557.04248046875
-380.69744873046875,19.406766891479492,-474.5006408691406,1563.951171875
-373.9213562011719,19.227678298950195,-474.6142883300781,1570.79638671875
-367.2024230957031,19.00173568725586,-474.6654968261719,1577.5810546875
-360.5225830078125,18.726911544799805,-474.6495056152344,1584.32421875
-353.325439453125,18.412429809570312,-474.5482482910156,1591.5908203125
-346.58953857421875,18.11797523498535,-474.34893798828125,1598.3955078125
-340.3097229003906,17.810701370239258,-474.07537841796875,1604.7451171875
-332.8626403808594,17.41705894470215,-473.66400146484375,1612.2841796875
-326.4575500488281,17.082107543945312,-473.25042724609375,1618.77490234375
-319.5108947753906,16.730363845825195,-472.7618713378906,1625.81396484375
-312.0375061035156,16.323205947875977,-472.1978454589844,1633.38818359375
-304.45977783203125,15.909335136413574,-471.5753479003906,1641.07080078125
-297.3243713378906,15.538141250610352,-470.93280029296875,1648.31005859375
-290.2264099121094,15.160900115966797,-470.2364807128906,1655.517578125
-283.1436767578125,14.820838928222656,-469.47613525390625,1662.71826171875
-275.976318359375,14.501543045043945,-468.6430358886719,1670.01611328125
-268.748291015625,14.135643005371094,-467.7453308105469,1677.36669921875
-261.4026794433594,13.75797176361084,-466.7531433105469,1684.8203125
-253.3509063720703,13.47960090637207,-465.5506896972656,1693.00439453125
-245.90585327148438,13.212748527526855,-464.3880310058594,1700.5791015625
-238.5428924560547,12.938167572021484,-463.1739807128906,1708.07958984375
-231.20516967773438,12.65073299407959,-461.89337158203125,1715.5654296875
-223.22415161132812,12.333722114562988,-460.432373046875,1723.71875
-215.79576110839844,12.063263893127441,-459.0435791015625,1731.31396484375
-208.85118103027344,11.833182334899902,-457.7515563964844,1738.3955078125
-201.2516632080078,11.595261573791504,-456.3721618652344,1746.1220703125
-193.13238525390625,11.35060977935791,-454.93499755859375,1754.37060546875
-185.68365478515625,11.125853538513184,-453.6370849609375,1761.93505859375
-178.38722229003906,10.916141510009766,-452.3813171386719,1769.34228515625
-171.30357360839844,10.7113676071167,-451.1815185546875,1776.52978515625
-164.43618774414062,10.511421203613281,-450.02886962890625,1783.49560546875
-157.27484130859375,10.326311111450195,-448.8403625488281,1790.7568359375
-151.32492065429688,10.211130142211914,-447.867919921875,1796.78759765625
-144.58741760253906,10.07027530670166,-446.791259765625,1803.61181640625
-138.9693603515625,9.941977500915527,-445.8939208984375,1809.302734375
-132.5986328125,9.762039184570312,-444.8746032714844,1815.7548828125
-125.97975158691406,9.587835311889648,-443.81365966796875,1822.455078125
-120.40693664550781,9.508101463317871,-442.9004211425781,1828.099609375
-114.8821029663086,9.437567710876465,-441.98077392578125,1833.6982421875
-109.2304458618164,9.342926979064941,-441.0200500488281,1839.4287109375
-103.86526489257812,9.241006851196289,-440.0705871582031,1844.875
-97.41759490966797,9.115254402160645,-438.88763427734375,1851.42724609375
-91.3508071899414,8.987639427185059,-437.76361083984375,1857.59423828125
-85.73332977294922,8.878417015075684,-436.7303771972656,1863.30322265625
-79.01822662353516,8.742328643798828,-435.5207824707031,1870.1240234375
-72.59819030761719,8.598235130310059,-434.409423828125,1876.63720703125
-66.04945373535156,8.44912338256836,-433.3241882324219,1883.2734375
-59.49470138549805,8.294325828552246,-432.2666931152344,1889.9111328125
-52.86106491088867,8.139538764953613,-431.19677734375,1896.62841796875
-46.13813781738281,7.982089519500732,-430.09515380859375,1903.439453125
-39.45146942138672,7.81062126159668,-428.9940185546875,1910.19482421875
-32.81993103027344,7.6238508224487305,-427.9116516113281,1916.87646484375
-26.279050827026367,7.423651218414307,-426.86669921875,1923.4599609375
-19.277755737304688,7.202054977416992,-425.7713623046875,1930.5009765625
-13.212791442871094,7.003468990325928,-424.864013671875,1936.59228515625
-6.0361552238464355,6.761753559112549,-423.8485107421875,1943.79150390625
0.7229688763618469,6.529140472412109,-422.9413757324219,1950.5654296875
7.588902473449707,6.294114589691162,-422.0791320800781,1957.4384765625
14.994144439697266,6.043965816497803,-421.2288513183594,1964.84130859375
21.810810089111328,5.810771942138672,-420.5168762207031,1971.64892578125
29.13716697692871,5.546023368835449,-419.8257141113281,1978.96240234375
35.428680419921875,5.314979553222656,-419.2884216308594,1985.24072265625
42.294525146484375,5.081340312957764,-418.7513122558594,1992.0849609375
49.72318649291992,4.831785678863525,-418.2301940917969,1999.4833984375
55.96082305908203,4.586433410644531,-417.8572082519531,2005.68994140625
63.0396728515625,4.310708045959473,-417.4940490722656,2012.72998046875
68.953369140625,4.057070255279541,-417.2248229980469,2018.60986328125
75.8611831665039,3.761096715927124,-416.9330749511719,2025.47802734375
82.3384780883789,3.488267421722412,-416.6990966796875,2031.9189453125
88.74886322021484,3.2090656757354736,-416.5152587890625,2038.29345703125
94.58503723144531,2.939908981323242,-416.38714599609375,2044.10498046875
101.97123718261719,2.5838963985443115,-416.28021240234375,2051.49560546875
107.44404602050781,2.3295929431915283,-416.1903991699219,2056.97216796875
114.34844207763672,1.9802470207214355,-416.04400634765625,2063.88232421875
120.76798248291016,1.6486244201660156,-415.8741455078125,2070.30810546875
127.14971160888672,1.3226724863052368,-415.6760559082031,2076.697265625
133.39097595214844,1.0088902711868286,-415.48846435546875,2082.9453125
139.9661102294922,0.664202094078064,-415.3270568847656,2089.52685546875
145.96945190429688,0.3449878990650177,-415.1757507324219,2095.5361328125
151.86019897460938,0.02025712840259075,-415.0135192871094,2101.43310546875
157.1929473876953,-0.2585145831108093,-414.8593444824219,2106.771484375
162.83258056640625,-0.547235906124115,-414.70294189453125,2112.41650390625
168.34661865234375,-0.8309733867645264,-414.56793212890625,2117.93603515625
173.89492797851562,-1.119293212890625,-414.4488220214844,2123.49072265625
179.86892700195312,-1.4308587312698364,-414.337158203125,2129.4716796875
185.26551818847656,-1.7200039625167847,-414.2467346191406,2134.87451171875
190.91429138183594,-2.0295326709747314,-414.1462097167969,2140.52978515625
195.6375732421875,-2.2815310955047607,-414.04559326171875,2145.25927734375
200.62939453125,-2.5467145442962646,-413.9344482421875,2150.25732421875
205.84573364257812,-2.8444223403930664,-413.81829833984375,2155.48095703125
210.06932067871094,-3.0962274074554443,-413.7187805175781,2159.70947265625
214.6714630126953,-3.371105670928955,-413.6033935546875,2164.31787109375
218.48289489746094,-3.590740203857422,-413.51226806640625,2168.13427734375
222.47311401367188,-3.8203139305114746,-413.42901611328125,2172.12939453125
226.0955810546875,-4.027638912200928,-413.3623962402344,2175.75634765625
229.5317840576172,-4.22512674331665,-413.3049011230469,2179.19677734375
232.50160217285156,-4.398098945617676,-413.2585144042969,2182.169921875
235.13877868652344,-4.562067985534668,-413.2160949707031,2185.1435546875
237.46539306640625,-4.695620536804199,-413.1741027832031,2187.78466796875
239.66445922851562,-4.823559761047363,-413.12353515625,2190.25830078125
241.78370666503906,-4.944030284881592,-413.0109558105469,2192.60107421875
243.8323211669922,-5.068667888641357,-412.7980041503906,2194.90625
245.83607482910156,-5.191490650177002,-412.44598388671875,2197.1953125
247.9327392578125,-5.353146553039551,-411.8876647949219,2199.66552734375
249.6652374267578,-5.49244499206543,-411.2529296875,2201.75927734375
251.46998596191406,-5.660826683044434,-410.4206848144531,2204.75244140625
253.33224487304688,-5.849452018737793,-409.3777160644531,2207.58544921875
254.97415161132812,-6.029881954193115,-408.2669677734375,2210.279296875
256.53375244140625,-6.197630405426025,-407.04364013671875,2212.96240234375
257.98284912109375,-6.354574203491211,-405.70404052734375,2215.86572265625
259.40576171875,-6.516910076141357,-404.1465759277344,2218.73779296875
260.4880676269531,-6.655471324920654,-402.7161560058594,2221.30126953125
261.5192565917969,-6.813339710235596,-401.08245849609375,2224.21923828125
262.3976745605469,-6.9781365394592285,-399.3703918457031,2226.97216796875
263.2032775878906,-7.163089752197266,-397.38623046875,2229.55419921875
263.7730407714844,-7.327108383178711,-395.53546142578125,2232.5283203125
264.2738342285156,-7.518472194671631,-393.2063293457031,2235.72509765625
264.553466796875,-7.7148332595825195,-390.7251281738281,2239.13623046875
264.5605773925781,-7.872171401977539,-388.58935546875,2242.02685546875
264.3495178222656,-8.034135818481445,-386.3478698730469,2244.9765625
263.94537353515625,-8.184082984924316,-384.1448974609375,2247.87255859375
263.3426818847656,-8.335777282714844,-381.98907470703125,2250.77392578125
262.5616149902344,-8.489768981933594,-379.94586181640625,2253.6611328125
261.64691162109375,-8.648966789245605,-377.96673583984375,2256.63330078125
260.5926513671875,-8.812952995300293,-375.9526062011719,2259.50537109375
259.4147644042969,-8.988545417785645,-373.8508605957031,2261.95068359375
257.9790344238281,-9.186279296875,-371.4644470214844,2264.78125
256.38800048828125,-9.386029243469238,-368.93975830078125,2267.81689453125
254.781494140625,-9.572037696838379,-366.43072509765625,2270.849609375
253.16336059570312,-9.753942489624023,-363.9303283691406,2273.88427734375
251.2596435546875,-9.965166091918945,-361.03179931640625,2277.42236328125
249.19793701171875,-10.181045532226562,-357.938232421875,2281.220703125
246.85238647460938,-10.413387298583984,-354.4717102050781,2285.5048828125
244.6094207763672,-10.62797737121582,-351.23040771484375,2289.54833984375
242.25070190429688,-10.843247413635254,-347.9071960449219,2293.74609375
239.7799835205078,-11.053186416625977,-344.5669860839844,2298.07373046875
237.2555694580078,-11.26108455657959,-341.3301086425781,2302.33544921875
234.82101440429688,-11.446821212768555,-338.37506103515625,2306.318359375
232.00167846679688,-11.647247314453125,-335.1343078613281,2310.767578125
229.040283203125,-11.84507942199707,-331.9260559082031,2315.28564453125
225.71836853027344,-12.049867630004883,-328.53338623046875,2320.19970703125
222.5390167236328,-12.243975639343262,-325.4580383300781,2324.7705078125
218.9656524658203,-12.445587158203125,-322.14349365234375,2329.84130859375
215.80810546875,-12.601085662841797,-319.3329772949219,2334.2568359375
212.06729125976562,-12.766651153564453,-316.13531494140625,2339.41650390625
208.83074951171875,-12.909241676330566,-313.4740295410156,2343.79443359375
205.2904510498047,-13.053281784057617,-310.6889953613281,2348.47998046875
201.6652374267578,-13.203939437866211,-307.9577941894531,2353.20654296875
197.9110565185547,-13.33998966217041,-305.2604675292969,2357.99462890625
193.6808319091797,-13.478250503540039,-302.3714599609375,2363.29296875
189.58982849121094,-13.60214900970459,-299.7232360839844,2368.33203125
185.40834045410156,-13.700431823730469,-297.1757507324219,2373.40087890625
180.82098388671875,-13.787208557128906,-294.5608215332031,2378.8779296875
176.4791717529297,-13.850043296813965,-292.2564392089844,2384.021484375
172.04238891601562,-13.896530151367188,-290.0643310546875,2389.20263671875
167.859130859375,-13.928973197937012,-288.1499938964844,2393.99755859375
162.86314392089844,-13.949135780334473,-286.031005859375,2399.595703125
157.6900634765625,-13.951393127441406,-284.0115661621094,2405.34814453125
153.1847686767578,-13.945984840393066,-282.375,2410.35595703125
147.93399047851562,-13.93509578704834,-280.60369873046875,2416.09765625
143.50543212890625,-13.911645889282227,-279.2296447753906,2420.90966796875
138.76068115234375,-13.879057884216309,-277.8797302246094,2426.0419921875
133.60606384277344,-13.81429672241211,-276.5563659667969,2431.59521484375
129.15579223632812,-13.742941856384277,-275.52313232421875,2436.34814453125
124.34807586669922,-13.661330223083496,-274.5174560546875,2441.44287109375
119.56025695800781,-13.578255653381348,-273.6257019042969,2446.48388671875
114.76164245605469,-13.494057655334473,-272.8398132324219,2451.52685546875
109.60613250732422,-13.407880783081055,-272.13372802734375,2456.91064453125
104.84002685546875,-13.330253601074219,-271.6176452636719,2461.87060546875
99.6634292602539,-13.255220413208008,-271.2391662597656,2467.27197265625
94.83842468261719,-13.190351486206055,-271.0406494140625,2472.314453125
89.60054016113281,-13.117831230163574,-270.9701232910156,2477.71435546875
85.43717956542969,-13.053262710571289,-271.0216064453125,2481.99853515625
80.08367919921875,-12.968417167663574,-271.2164001464844,2487.50537109375
75.04136657714844,-12.877037048339844,-271.53668212890625,2492.69873046875
69.96669006347656,-12.790473937988281,-271.990966796875,2497.94091796875
64.80166625976562,-12.703923225402832,-272.56475830078125,2503.29833984375
59.56025695800781,-12.595260620117188,-273.21966552734375,2508.7607421875
54.317996978759766,-12.491609573364258,-273.908935546875,2514.24853515625
49.08006286621094,-12.390765190124512,-274.63800048828125,2519.60009765625
43.796600341796875,-12.296265602111816,-275.4076843261719,2524.93798828125
38.082275390625,-12.1965913772583,-276.28839111328125,2530.71826171875
32.78480529785156,-12.107067108154297,-277.0835876464844,2536.07373046875
27.472702026367188,-12.028050422668457,-277.8463134765625,2541.43896484375
21.663877487182617,-11.931682586669922,-278.6617431640625,2547.3037109375
16.631502151489258,-11.83718204498291,-279.3596496582031,2552.38330078125
11.225675582885742,-11.746244430541992,-280.0980224609375,2557.83935546875
5.442582607269287,-11.628765106201172,-280.8759765625,2563.67431640625
0.0634467601776123,-11.519444465637207,-281.6062316894531,2569.10205078125
-5.774997234344482,-11.4061861038208,-282.42230224609375,2574.9970703125
-10.790688514709473,-11.308847427368164,-283.1519470214844,2580.0654296875
-16.21813201904297,-11.205413818359375,-283.9674377441406,2585.55322265625
-21.76335334777832,-11.089104652404785,-284.8110046386719,2591.1640625
-27.860694885253906,-10.95174789428711,-285.7312927246094,2597.33251953125
-33.53155517578125,-10.829066276550293,-286.5800476074219,2603.06884765625
-39.28242492675781,-10.717927932739258,-287.4357604980469,2608.88525390625
-45.038143157958984,-10.61694049835205,-288.2825622558594,2614.70556640625
-50.69727325439453,-10.539005279541016,-289.0973205566406,2620.42529296875
-57.083396911621094,-10.45249080657959,-289.99072265625,2626.8759765625
-62.49414825439453,-10.37636661529541,-290.73974609375,2632.34033203125
-67.38658905029297,-10.310342788696289,-291.42718505859375,2637.28271484375
-72.57947540283203,-10.245579719543457,-292.16070556640625,2642.529296875
-78.35131072998047,-10.172595977783203,-292.9670104980469,2648.35986328125
-82.43318939208984,-10.11952018737793,-293.519287109375,2652.47998046875
-86.76614379882812,-10.07739543914795,-294.0618591308594,2656.607421875
-90.59751892089844,-10.054563522338867,-294.4641418457031,2660.08642578125
-93.94156646728516,-10.045528411865234,-294.7189025878906,2663.17919921875
-97.69947814941406,-10.027978897094727,-294.9123840332031,2666.65966796875
-101.13762664794922,-10.007182121276855,-294.9775390625,2669.85693359375
-104.55319213867188,-10.014418601989746,-294.9123229980469,2673.05615234375
-108.25788879394531,-10.026291847229004,-294.7448425292969,2676.67041015625
-111.79769897460938,-10.03073501586914,-294.4637756347656,2680.01806640625
-115.43568420410156,-10.046882629394531,-294.0445861816406,2683.49853515625
-119.07794189453125,-10.070141792297363,-293.44207763671875,2686.96533203125
-122.66397094726562,-10.10208797454834,-292.64642333984375,2688.72900390625
-126.25167846679688,-10.137219429016113,-291.6733703613281,2691.60546875
-129.86187744140625,-10.177241325378418,-290.5032653808594,2694.71875
-133.4851531982422,-10.220932006835938,-289.143798828125,2698.12744140625
-137.3781280517578,-10.266715049743652,-287.4726257324219,2702.20556640625
-140.93783569335938,-10.3098783493042,-285.78253173828125,2706.40234375
-144.66204833984375,-10.380531311035156,-283.82781982421875,2711.43505859375
-147.73681640625,-10.4491548538208,-282.0247802734375,2715.12353515625
-150.95968627929688,-10.532923698425293,-279.93731689453125,2718.55029296875
-154.31471252441406,-10.623021125793457,-277.5179748535156,2722.28857421875
-157.31040954589844,-10.71199893951416,-275.1225891113281,2725.79345703125
-160.1460723876953,-10.806325912475586,-272.6169738769531,2729.28466796875
-163.03326416015625,-10.919753074645996,-269.7996826171875,2733.0380859375
-165.36878967285156,-11.0202054977417,-267.296142578125,2736.24560546875
-168.0996551513672,-11.1556978225708,-264.08984375,2740.21337890625
-170.20278930664062,-11.271796226501465,-261.44091796875,2743.4140625
-172.427734375,-11.403072357177734,-258.4510803222656,2746.91943359375
-174.7156219482422,-11.55032730102539,-255.11294555664062,2750.67431640625
-176.71775817871094,-11.689596176147461,-251.9129180908203,2754.14208984375
-178.46395874023438,-11.826171875,-248.8596954345703,2757.35302734375
-180.2391357421875,-11.979984283447266,-245.42742919921875,2760.87109375
-181.99598693847656,-12.164910316467285,-241.61219787597656,2764.69677734375
-183.461181640625,-12.343649864196777,-237.9798126220703,2768.27978515625
-184.75474548339844,-12.525588035583496,-234.2830047607422,2771.89111328125
-185.85662841796875,-12.710806846618652,-230.5660858154297,2775.57958984375
-186.8362579345703,-12.91899585723877,-226.5345001220703,2779.46240234375
-187.51620483398438,-13.106639862060547,-223.04066467285156,2782.74169921875
-188.10284423828125,-13.318437576293945,-219.1707000732422,2786.30908203125
-188.52752685546875,-13.538383483886719,-215.215576171875,2789.90673828125
-188.78289794921875,-13.763978958129883,-211.160888671875,2793.5693359375
-188.85183715820312,-14.029637336730957,-206.7238006591797,2797.57568359375
-188.71360778808594,-14.267792701721191,-202.81532287597656,2801.1279296875
-188.3140411376953,-14.550832748413086,-198.27505493164062,2805.38134765625
-187.71044921875,-14.828924179077148,-194.03744506835938,2809.37939453125
-186.87600708007812,-15.11442756652832,-189.82391357421875,2813.33544921875
-185.73233032226562,-15.426239013671875,-185.3305206298828,2817.5654296875
-184.55711364746094,-15.694772720336914,-181.5047607421875,2821.2001953125
-183.0645751953125,-16.005151748657227,-177.35311889648438,2825.20849609375
-181.10940551757812,-16.37751007080078,-172.68658447265625,2829.830078125
-179.36769104003906,-16.68528938293457,-169.03163146972656,2833.65625
-177.3123321533203,-17.030513763427734,-165.10423278808594,2838.02001953125
-175.1114044189453,-17.390445709228516,-161.16998291015625,2842.45361328125
-172.7988739013672,-17.77466583251953,-157.17710876464844,2846.9912109375
-170.40943908691406,-18.183177947998047,-153.11244201660156,2851.63037109375
