x,y,z
-293.0435485839844,-17.73821449279785,-158.3492431640625
-297.1985168457031,-17.405061721801758,-167.1101837158203
-301.3209228515625,-17.021610260009766,-175.66067504882812
-305.4627685546875,-16.613542556762695,-183.9837188720703
-309.66424560546875,-16.171451568603516,-192.06126403808594
-313.9335021972656,-15.6934232711792,-199.89639282226562
-318.2774353027344,-15.220765113830566,-207.4641571044922
-322.71630859375,-14.737439155578613,-214.75881958007812
-327.2996826171875,-14.233120918273926,-221.92796325683594
-331.9212951660156,-13.702045440673828,-228.98646545410156
-336.5523681640625,-13.144224166870117,-235.90072631835938
-341.5585021972656,-12.497261047363281,-243.19168090820312
-345.8701171875,-11.931851387023926,-249.3131561279297
-350.9888000488281,-11.260483741760254,-256.24957275390625
-355.8324890136719,-10.638204574584961,-262.4807434082031
-360.7025146484375,-9.98746395111084,-268.5656433105469
-365.5724182128906,-9.318473815917969,-274.5367736816406
-370.46014404296875,-8.570602416992188,-280.3692626953125
-375.76959228515625,-7.687257289886475,-286.4767150878906
-380.7763366699219,-6.866281986236572,-292.0082092285156
-385.8757019042969,-6.001797199249268,-297.4195556640625
-391.0641784667969,-5.120107650756836,-302.77783203125
-396.68896484375,-4.104886531829834,-308.4532470703125
-401.9531555175781,-3.1388561725616455,-313.6416015625
-407.3153381347656,-2.201697826385498,-318.81866455078125
-412.7577819824219,-1.2877271175384521,-324.0067138671875
-418.26385498046875,-0.37381044030189514,-329.2170715332031
-423.7890625,0.5439924001693726,-334.4684143066406
-429.3211975097656,1.4610313177108765,-339.78277587890625
-434.86761474609375,2.3772199153900146,-345.16583251953125
-440.43243408203125,3.2901151180267334,-350.6095275878906
-446.0245361328125,4.198626518249512,-356.10272216796875
-451.65594482421875,5.100917816162109,-361.6308288574219
-457.7995910644531,6.064745903015137,-367.5804748535156
-463.57269287109375,6.950921058654785,-373.1031494140625
-469.3853759765625,7.828859806060791,-378.64312744140625
-475.2222595214844,8.70283031463623,-384.2065124511719
-481.07879638671875,9.573485374450684,-389.7960205078125
-486.9496765136719,10.441960334777832,-395.41522216796875
-492.7853698730469,11.309412002563477,-401.0384826660156
-498.10308837890625,12.107749938964844,-406.4212646484375
-503.76031494140625,12.942355155944824,-411.8705749511719
-509.1449279785156,13.725171089172363,-416.91595458984375
-514.278076171875,14.4674711227417,-421.68072509765625
-518.5926513671875,15.081997871398926,-425.7151184082031
-521.9408569335938,15.563727378845215,-428.87884521484375
-524.7908325195312,15.987030982971191,-431.6390686035156
-527.1909790039062,16.3590030670166,-434.0865478515625
-529.3204345703125,16.6933650970459,-436.3616027832031
-531.1135864257812,16.98650360107422,-438.3727111816406
-532.5370483398438,17.225271224975586,-440.08380126953125
-533.7142944335938,17.41578483581543,-441.60162353515625
-534.719482421875,17.590200424194336,-442.96527099609375
-535.5674438476562,17.7397518157959,-444.1839599609375
-536.3081665039062,17.88318634033203,-445.3310241699219
-536.8563232421875,17.99408721923828,-446.225830078125
-537.27197265625,18.082990646362305,-446.96185302734375
-537.6232299804688,18.164453506469727,-447.63763427734375
-537.94970703125,18.24703598022461,-448.32611083984375
-538.2669067382812,18.336349487304688,-449.0667724609375
