x_right,z_right,x_left,z_left
-273.9718922912676,-151.83261090606385,-272.2566455564625,-113.72132195182054
-275.8216125014721,-155.67778833541368,-274.1040086770041,-117.67640111331774
-277.6681036520929,-159.52451665087636,-275.9427178255659,-121.63550936989805
-279.50865231727624,-163.374093037364,-277.7740813147788,-125.59801725437976
-281.3403583702236,-167.2278852480769,-279.60175357646773,-129.5622296734785
-283.1611082067442,-171.08686317051604,-281.42953985799534,-133.52638592596193
-284.9770533901925,-174.94810759549978,-283.25966776120384,-137.4894631545324
-286.7961023537829,-178.8078881322579,-285.0937166152876,-141.4507406609833
-288.62210434941136,-182.66438608147303,-286.93471514513294,-145.4087928543781
-290.4546577465907,-186.51776953747344,-288.7872422967537,-149.36144014354485
-292.29794436431735,-190.36605352389248,-290.65251695610635,-153.30809058434974
-294.1663568301849,-194.2021771288865,-292.5233374439809,-157.25213359459872
-296.0786258892143,-198.0166598231073,-294.39228449112005,-161.1970619811945
-298.0356091635183,-201.80840157405763,-296.26197300554594,-165.1416291270466
-300.0353071418792,-205.5777766204528,-298.1405122642375,-169.08199099189872
-302.0769752229168,-209.32460049658616,-300.0341180178294,-173.01514564973044
-304.16264856494865,-213.0471562814592,-301.9470670831193,-176.93895299404338
-306.30177221452453,-216.7391906785435,-303.88427855730123,-180.85085188274817
-308.5003432613331,-220.39618540725544,-305.85181216180985,-184.74756006676049
-310.75456467899363,-224.0191191380198,-307.8540363698207,-188.6265846546074
-313.05744995723626,-227.61126398252267,-309.8912797558967,-192.4873558196801
-315.3928338692159,-231.18241757589504,-311.96409278457105,-196.32914118474125
-317.743633790732,-234.74340215193067,-314.0752586754677,-200.14998149575428
-320.11187871476903,-238.2928189442044,-316.22827836878764,-203.9474329844257
-322.50430858633274,-241.8259757106172,-318.42769548578724,-207.7181833776935
-324.92502448275513,-245.33982121462557,-320.67689536187896,-211.4594886655884
-327.3704745236785,-248.83649471870828,-322.97477605661874,-215.1710458115649
-329.83652301668263,-252.31866466397668,-325.315921192572,-218.85539750063947
-332.32129021882787,-255.7875071708154,-327.68515946094413,-222.5218252090941
-334.82658864247065,-259.2415418612622,-330.0708685166397,-226.1774947935856
-337.35409298984746,-262.6793767198936,-332.4745618205748,-229.8213318470296
-339.90844861486573,-266.09730662167107,-334.89892699455703,-233.45148106507108
-342.5024245762423,-269.48530284778195,-337.3449280496789,-237.06707875271047
-345.1417174085556,-272.83811276227453,-339.812259198687,-240.66814868545197
-347.82353525243207,-276.15697925173123,-342.29900650513343,-244.25587930484772
-350.5348501942627,-279.451797549478,-344.80948484624207,-247.82702208637167
-353.2686267112564,-282.7279902790341,-347.3584689700248,-251.37083587580773
-356.026712709222,-285.9837580975883,-349.9546850999906,-254.88026249760983
-358.8218220903283,-289.207742342482,-352.6004500643035,-258.3523654194823
-361.6519952002736,-292.4010855088534,-355.2882681871658,-261.79207203476545
-364.5090044365545,-295.5703731808222,-358.00412511195026,-265.2096417623775
-367.39080884608256,-298.71712185471904,-360.7395702137613,-268.6115124433264
-370.2915849731183,-301.84641521635,-363.4909800891127,-272.0005000234838
-373.2114698737784,-304.95786033086387,-366.2633614727094,-275.37235261377566
-376.1529578461425,-308.0489059283039,-369.0630477017015,-278.72159292860204
-379.112808147843,-311.1223629916892,-371.8948371336797,-282.0437279173221
-382.08645035450047,-314.18247854192424,-374.76147180176224,-285.3358718904784
-385.0710071883617,-317.23194946371245,-377.6639564419865,-288.5964909541344
-388.06320887009537,-320.2739186319684,-380.6047706053652,-291.82251942497953
-391.0671045222985,-323.30434910467943,-383.5853177874043,-295.0118387176157
-394.0929749597794,-326.3128226637055,-386.5969488685981,-298.1719014381404
