x,y,z
-530.0499877929688,18.109054565429688,-451.7627258300781
-529.3693237304688,18.41277503967285,-454.9640808105469
-528.2646484375,18.746747970581055,-458.0348205566406
-526.7176513671875,19.110595703125,-460.97174072265625
-524.5308227539062,19.512727737426758,-463.92236328125
-522.0281982421875,19.841556549072266,-466.43603515625
-519.1031494140625,20.11052703857422,-468.7177429199219
-515.7909545898438,20.351551055908203,-470.7917175292969
-512.0848999023438,20.58541488647461,-472.5836486816406
-508.01446533203125,20.795000076293945,-474.0738830566406
-503.2564697265625,20.972909927368164,-475.3895568847656
-498.5083923339844,21.077659606933594,-476.3988952636719
-493.4660949707031,21.148120880126953,-477.2921142578125
-487.746826171875,21.202436447143555,-478.201904296875
-482.6124267578125,21.227304458618164,-478.9458312988281
-476.3758850097656,21.235918045043945,-479.7840881347656
-470.3530578613281,21.241615295410156,-480.5677185058594
-464.1085205078125,21.258441925048828,-481.33795166015625
-457.64593505859375,21.294076919555664,-482.0316162109375
-450.97003173828125,21.303194046020508,-482.5715026855469
-444.093017578125,21.281780242919922,-482.9551696777344
-437.027587890625,21.22671890258789,-483.2104797363281
-429.7849426269531,21.079051971435547,-483.31304931640625
-421.798583984375,20.889272689819336,-483.25274658203125
-414.2306823730469,20.69293212890625,-483.0550231933594
-406.4779968261719,20.482011795043945,-482.72723388671875
-398.5504150390625,20.266098022460938,-482.3133850097656
-390.45086669921875,20.029991149902344,-481.912109375
-382.1913146972656,19.776287078857422,-481.4460754394531
-373.7811584472656,19.51148796081543,-480.8887634277344
-365.2252197265625,19.193069458007812,-480.2813415527344
-356.5260314941406,18.813032150268555,-479.68194580078125
-347.6885681152344,18.414897918701172,-479.08917236328125
-338.0290222167969,17.94689178466797,-478.38909912109375
-328.9388122558594,17.46520233154297,-477.6312561035156
-319.0262145996094,16.954233169555664,-476.68609619140625
-309.7142028808594,16.449769973754883,-475.707763671875
-300.3023376464844,15.938484191894531,-474.6457214355469
-290.79632568359375,15.425559043884277,-473.5148010253906
-281.19195556640625,14.943597793579102,-472.3069763183594
-271.4508056640625,14.484691619873047,-471.00799560546875
-260.8223571777344,13.941219329833984,-469.5396423339844
-251.59564208984375,13.577993392944336,-468.2638854980469
-241.48724365234375,13.213892936706543,-466.8708190917969
-231.2717742919922,12.821529388427734,-465.4460754394531
-220.159423828125,12.409089088439941,-463.85650634765625
-209.74444580078125,12.065185546875,-462.32513427734375
-199.2383575439453,11.741402626037598,-460.7676086425781
-188.64498901367188,11.42214298248291,-459.1952819824219
-177.9676513671875,11.118220329284668,-457.6308898925781
-167.2640838623047,10.826486587524414,-456.1009826660156
-156.5995330810547,10.563523292541504,-454.6044616699219
-145.15866088867188,10.337396621704102,-453.0118103027344
-134.57662963867188,10.097339630126953,-451.54608154296875
-124.0335922241211,9.837007522583008,-450.0683898925781
-113.5202865600586,9.658416748046875,-448.6138000488281
-103.02796936035156,9.465300559997559,-447.2065734863281
-92.55335998535156,9.215893745422363,-445.84320068359375
-82.09660339355469,8.953476905822754,-444.51385498046875
-70.85357666015625,8.674034118652344,-443.10919189453125
-59.62846755981445,8.360761642456055,-441.68365478515625
-49.21776580810547,8.05916976928711,-440.2853088378906
-38.0041618347168,7.717902660369873,-438.70587158203125
-27.57560157775879,7.382741451263428,-437.1954040527344
-17.118831634521484,7.053308486938477,-435.6694030761719
-6.625919818878174,6.713560104370117,-434.19012451171875
3.908794641494751,6.3537774085998535,-432.8125
14.487284660339355,5.979299068450928,-431.57208251953125
25.108795166015625,5.597951412200928,-430.4899597167969
35.771034240722656,5.207326889038086,-429.5644836425781
46.475311279296875,4.797445297241211,-428.7947082519531
58.05012130737305,4.339418888092041,-428.1441345214844
68.83853912353516,3.8932173252105713,-427.712158203125
79.66230773925781,3.4319074153900146,-427.4474792480469
90.51824951171875,2.959352493286133,-427.3385314941406
101.40278625488281,2.479618787765503,-427.36688232421875
112.30465698242188,2.0164167881011963,-427.4939880371094
123.21006774902344,1.5535894632339478,-427.6175231933594
134.12033081054688,1.0820623636245728,-427.6552734375
145.04718017578125,0.5936315059661865,-427.6407470703125
155.90829467773438,0.0750318318605423,-427.5999450683594
166.58349609375,-0.43447738885879517,-427.48419189453125
177.84585571289062,-0.9809070229530334,-427.27923583984375
187.8768310546875,-1.5017670392990112,-427.0765686035156
